,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
12165,-3.935804,-38.720661,Parado,0.000000,1.0,-1.0,0.298555,25.0,2021-08-08 16:13:41
12166,-3.935803,-38.720661,Parado,0.000000,1.0,-1.0,0.352089,25.0,2021-08-08 16:13:47
12167,-3.935814,-38.720654,Parado,0.000000,1.0,-1.0,0.306791,25.0,2021-08-08 16:15:49
12168,-3.935814,-38.720654,Parado,0.000000,1.0,-1.0,0.376797,25.0,2021-08-08 16:15:54
12169,-3.935796,-38.720646,Parado,0.000000,1.0,-1.0,0.109127,25.0,2021-08-08 16:16:30
12170,-3.935793,-38.720634,Parado,0.000000,1.0,-1.0,0.245021,25.0,2021-08-08 16:16:46
12171,-3.935810,-38.720654,Parado,0.000000,1.0,-1.0,0.162661,25.0,2021-08-08 16:16:04
12172,-3.935792,-38.720634,Parado,0.000000,1.0,-1.0,0.177074,25.0,2021-08-08 16:17:02
12173,-3.935794,-38.720619,Parado,0.000000,1.0,-1.0,0.397387,25.0,2021-08-08 16:17:33
12174,-3.935797,-38.720638,Parado,0.000000,1.0,-1.0,0.078242,25.0,2021-08-08 16:18:47
12175,-3.935784,-38.720665,Parado,0.000000,1.0,-1.0,0.133835,25.0,2021-08-08 16:01:56
12176,-3.935811,-38.720634,Parado,0.000000,1.0,-1.0,0.098832,25.0,2021-08-08 16:23:00
12177,-3.935802,-38.720634,Parado,0.000000,1.0,-1.0,0.098832,25.0,2021-08-08 16:24:09
12178,-3.935809,-38.720604,Parado,0.000000,1.0,-1.0,0.263552,25.0,2021-08-08 16:25:55
12179,-3.935810,-38.720596,Parado,0.000000,1.0,-1.0,0.08236,25.0,2021-08-08 16:26:16
12180,-3.935810,-38.720604,Parado,0.000000,1.0,-1.0,0.183251,25.0,2021-08-08 16:26:32
12181,-3.935800,-38.720600,Parado,0.000000,1.0,-1.0,0.959494,25.0,2021-08-08 16:27:30
12182,-3.935805,-38.720604,Parado,0.000000,1.0,-1.0,0.043239,25.0,2021-08-08 16:27:08
12183,-3.935804,-38.720608,Parado,0.000000,1.0,-1.0,0.315027,25.0,2021-08-08 16:28:19
12184,-3.935799,-38.720592,Parado,0.000000,1.0,-1.0,0.475629,25.0,2021-08-08 16:28:52
12185,-3.935795,-38.720631,Parado,0.000000,0.0,-1.0,0.592992,25.0,2021-08-08 16:29:40
12186,-3.935800,-38.720604,Parado,0.000000,1.0,-1.0,0.607405,25.0,2021-08-08 16:29:03
12187,-3.935808,-38.720654,Parado,0.000000,1.0,-1.0,0.582697,25.0,2021-08-08 16:02:17
12188,-3.935820,-38.720634,Parado,0.000000,1.0,-1.0,0.199723,25.0,2021-08-08 16:02:33
12189,-3.935823,-38.720638,Parado,0.000000,1.0,-1.0,0.57652,25.0,2021-08-08 16:02:49
12190,-3.935794,-38.720646,Parado,0.000000,1.0,-1.0,0.302673,25.0,2021-08-08 16:30:00
12191,-3.935798,-38.720642,Parado,0.000000,1.0,-1.0,0.080301,25.0,2021-08-08 16:30:16
12192,-3.935805,-38.720642,Parado,0.000000,1.0,-1.0,0.401505,25.0,2021-08-08 16:30:58
12193,-3.935804,-38.720642,Parado,0.000000,1.0,-1.0,0.084419,25.0,2021-08-08 16:31:08
12194,-3.935805,-38.720642,Parado,0.000000,1.0,-1.0,0.265611,25.0,2021-08-08 16:31:03
12195,-3.935822,-38.720654,Parado,0.000000,1.0,-1.0,0.578579,25.0,2021-08-08 16:32:13
12196,-3.935822,-38.720654,Parado,0.000000,1.0,-1.0,0.296496,25.0,2021-08-08 16:32:18
12197,-3.935797,-38.720623,Parado,0.000000,1.0,-1.0,0.32944,25.0,2021-08-08 16:34:00
12198,-3.935799,-38.720631,Parado,0.000000,1.0,-1.0,0.53534,25.0,2021-08-08 16:34:16
12199,-3.935804,-38.720657,Parado,0.000000,1.0,-1.0,0.835954,25.0,2021-08-08 16:35:30
12200,-3.935804,-38.720657,Parado,0.000000,1.0,-1.0,0.26767,25.0,2021-08-08 16:35:42
12201,-3.935799,-38.720650,Parado,0.000000,1.0,-1.0,0.175015,25.0,2021-08-08 16:35:58
12202,-3.935811,-38.720650,Parado,0.000000,1.0,-1.0,0.26767,25.0,2021-08-08 16:36:45
12203,-3.935813,-38.720650,Parado,0.000000,1.0,-1.0,0.345912,25.0,2021-08-08 16:36:50
12204,-3.935825,-38.720657,Parado,0.000000,1.0,-1.0,0.214136,25.0,2021-08-08 16:37:44
12205,-3.935832,-38.720650,Parado,0.000000,1.0,-1.0,0.133835,25.0,2021-08-08 16:38:31
12206,-3.935834,-38.720646,Parado,0.000000,1.0,-1.0,0.150307,25.0,2021-08-08 16:38:42
12207,-3.935821,-38.720646,Parado,0.000000,1.0,-1.0,0.111186,25.0,2021-08-08 16:39:57
12208,-3.935813,-38.720646,Parado,0.000000,1.0,-1.0,0.269729,25.0,2021-08-08 16:02:59
