,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
7651,-3.93599,-38.720852,Parado,-4.570333,58.0,-1.0,0.078242,25.0,2021-08-06 12:30:36
7652,-3.935989,-38.720848,Parado,-4.570333,74.0,-1.0,0.022649,25.0,2021-08-06 12:30:41
7653,-3.935989,-38.720848,Parado,-4.570333,76.0,-1.0,0.119422,25.0,2021-08-06 12:30:46
7655,-3.935989,-38.720848,Parado,-4.570333,70.0,-1.0,0.051475,25.0,2021-08-06 12:30:51
7656,-3.935986,-38.720848,Parado,-4.570333,74.0,-1.0,0.043239,25.0,2021-08-06 12:30:56
7659,-3.935985,-38.720848,Parado,-4.570333,78.0,-1.0,0.067947,25.0,2021-08-06 12:31:02
7667,-3.935982,-38.720844,Parado,-4.570333,70.0,-1.0,0.067947,25.0,2021-08-06 12:31:07
7657,-3.935981,-38.720844,Parado,-4.570333,70.0,-1.0,0.030885,25.0,2021-08-06 12:31:12
7658,-3.935979,-38.72084,Parado,-4.570333,78.0,-1.0,0.080301,25.0,2021-08-06 12:31:17
7660,-3.93598,-38.72084,Parado,-4.570333,70.0,-1.0,0.024708,25.0,2021-08-06 12:31:22
7661,-3.935979,-38.72084,Parado,-4.570333,82.0,-1.0,0.100891,25.0,2021-08-06 12:31:28
7662,-3.935978,-38.720837,Parado,-4.570333,90.0,-1.0,0.092655,25.0,2021-08-06 12:31:33
7663,-3.935978,-38.720833,Parado,-4.570333,72.0,-1.0,0.22649,25.0,2021-08-06 12:31:43
7664,-3.93598,-38.720833,Parado,-4.570333,80.0,-1.0,0.199723,25.0,2021-08-06 12:31:49
7665,-3.935979,-38.720837,Parado,-4.570333,68.0,-1.0,0.24708,25.0,2021-08-06 12:31:54
7666,-3.935977,-38.720833,Parado,-4.570333,74.0,-1.0,0.220313,25.0,2021-08-06 12:31:59
7676,-3.935972,-38.720825,Parado,-4.570333,68.0,-1.0,0.076183,25.0,2021-08-06 12:32:04
7668,-3.935972,-38.720821,Parado,-4.570333,68.0,-1.0,0.298555,25.0,2021-08-06 12:32:09
7669,-3.935967,-38.720818,Parado,-4.570333,74.0,-1.0,0.238844,25.0,2021-08-06 12:32:15
7670,-3.935965,-38.72081,Parado,-4.570333,78.0,-1.0,0.070006,25.0,2021-08-06 12:32:25
